ano,codigo_bairro_2010,bairro,faccao,area_bairro_m2,area_faccao_bairro_m2,percentual_area_bairro
2010,330455705103,Senador Vasconcelos,CV,6282463.302,0.0,0.0
2010,330455705103,Senador Vasconcelos,Milicia,6282463.302,656751.966,10.453733
2010,330455705103,Senador Vasconcelos,TCP,6282463.302,0.0,0.0
2010,330455705104,Inhoaíba,ADA,8246887.204,0.0,0.0
2010,330455705104,Inhoaíba,CV,8246887.204,231.804,0.002811
2010,330455705104,Inhoaíba,Milicia,8246887.204,3583718.561,43.455409
2010,330455705104,Inhoaíba,TCP,8246887.204,0.0,0.0
2010,330455705105,Cosmos,ADA,11341801.939,0.0,0.0
2010,330455705105,Cosmos,CV,11341801.939,0.0,0.0
2010,330455705105,Cosmos,Milicia,11341801.939,4630195.35,40.82416
2010,330455705105,Cosmos,TCP,11341801.939,0.0,0.0
2010,330455705106,Paciência,ADA,26711558.485,0.0,0.0
2010,330455705106,Paciência,CV,26711558.485,363748.436,1.361764
2010,330455705106,Paciência,Milicia,26711558.485,6111200.652,22.878488
2010,330455705106,Paciência,TCP,26711558.485,376.404,0.001409
2010,330455705107,Santa Cruz,ADA,123060884.941,0.0,0.0
2010,330455705107,Santa Cruz,CV,123060884.941,2738237.927,2.225108
2010,330455705107,Santa Cruz,Milicia,123060884.941,9237234.103,7.506231
2010,330455705107,Santa Cruz,TCP,123060884.941,769986.701,0.625696
2010,330455705108,Sepetiba,ADA,11867945.594,0.0,0.0
2010,330455705108,Sepetiba,CV,11867945.594,28187.346,0.237508
2010,330455705108,Sepetiba,Milicia,11867945.594,3949751.12,33.280833
2010,330455705108,Sepetiba,TCP,11867945.594,0.0,0.0
2010,330455705109,Ribeira,ADA,873943.13,0.0,0.0
2010,330455705109,Ribeira,CV,873943.13,0.0,0.0
2010,330455705109,Ribeira,Milicia,873943.13,0.0,0.0
2010,330455705109,Ribeira,TCP,873943.13,0.0,0.0
2010,330455705110,Zumbi,ADA,182858.391,0.0,0.0
2010,330455705110,Zumbi,CV,182858.391,0.0,0.0
2010,330455705110,Zumbi,Milicia,182858.391,0.0,0.0
2010,330455705110,Zumbi,TCP,182858.391,0.0,0.0
2010,330455705111,Cacuia,ADA,2145636.701,0.0,0.0
2010,330455705111,Cacuia,CV,2145636.701,0.0,0.0
2010,330455705111,Cacuia,Milicia,2145636.701,81029.907,3.776497
2010,330455705111,Cacuia,TCP,2145636.701,0.014,1e-06
2010,330455705112,Pitangueiras,ADA,619268.101,0.0,0.0
2010,330455705112,Pitangueiras,CV,619268.101,0.0,0.0
2010,330455705112,Pitangueiras,Milicia,619268.101,113639.068,18.350544
2010,330455705112,Pitangueiras,TCP,619268.101,0.0,0.0
2010,330455705113,Praia da Bandeira,ADA,332647.93,0.0,0.0
2010,330455705113,Praia da Bandeira,CV,332647.93,0.0,0.0
2010,330455705113,Praia da Bandeira,Milicia,332647.93,0.0,0.0
2010,330455705113,Praia da Bandeira,TCP,332647.93,0.0,0.0
2010,330455705114,Cocotá,ADA,579176.523,0.0,0.0
2010,330455705114,Cocotá,CV,579176.523,0.0,0.0
2010,330455705114,Cocotá,Milicia,579176.523,0.0,0.0
2010,330455705114,Cocotá,TCP,579176.523,729.966,0.126035
2010,330455705115,Bancários,ADA,1020691.23,57075.198,5.591818
2010,330455705115,Bancários,CV,1020691.23,0.0,0.0
2010,330455705115,Bancários,Milicia,1020691.23,227.211,0.022261
2010,330455705115,Bancários,TCP,1020691.23,92668.727,9.079017
2010,330455705116,Freguesia (Ilha do Governador),ADA,4109015.707,0.0,0.0
2010,330455705116,Freguesia (Ilha do Governador),CV,4109015.707,0.0,0.0
2010,330455705116,Freguesia (Ilha do Governador),Milicia,4109015.707,0.0,0.0
2010,330455705116,Freguesia (Ilha do Governador),TCP,4109015.707,229217.357,5.578401
2010,330455705117,Jardim Guanabara,ADA,3207591.058,0.0,0.0
2010,330455705117,Jardim Guanabara,CV,3207591.058,0.0,0.0
2010,330455705117,Jardim Guanabara,Milicia,3207591.058,0.0,0.0
2010,330455705117,Jardim Guanabara,TCP,3207591.058,13300.394,0.414654
2010,330455705118,Jardim Carioca,ADA,1569958.828,0.0,0.0
2010,330455705118,Jardim Carioca,CV,1569958.828,0.0,0.0
2010,330455705118,Jardim Carioca,Milicia,1569958.828,0.0,0.0
2010,330455705118,Jardim Carioca,TCP,1569958.828,125714.505,8.007503
2010,330455705119,Tauá,ADA,1617763.743,539.288,0.033335
2010,330455705119,Tauá,CV,1617763.743,0.0,0.0
2010,330455705119,Tauá,Milicia,1617763.743,49219.313,3.042429
2010,330455705119,Tauá,TCP,1617763.743,246104.47,15.212634
2010,330455705120,Moneró,ADA,532864.681,0.0,0.0
2010,330455705120,Moneró,CV,532864.681,0.0,0.0
2010,330455705120,Moneró,Milicia,532864.681,0.0,0.0
2010,330455705120,Moneró,TCP,532864.681,0.0,0.0
2010,330455705121,Portuguesa,ADA,1208445.694,0.0,0.0
2010,330455705121,Portuguesa,CV,1208445.694,0.0,0.0
2010,330455705121,Portuguesa,Milicia,1208445.694,0.0,0.0
2010,330455705121,Portuguesa,TCP,1208445.694,189073.847,15.646036
2010,330455705122,Galeão,ADA,18992288.329,0.0,0.0
2010,330455705122,Galeão,CV,18992288.329,341503.063,1.798114
2010,330455705122,Galeão,Milicia,18992288.329,0.0,0.0
2010,330455705122,Galeão,TCP,18992288.329,118171.304,0.622207
2010,330455705123,Cidade Universitária,ADA,4947976.897,0.0,0.0
2010,330455705123,Cidade Universitária,CV,4947976.897,0.0,0.0
2010,330455705123,Cidade Universitária,Milicia,4947976.897,0.0,0.0
2010,330455705123,Cidade Universitária,TCP,4947976.897,0.0,0.0
2010,330455705124,Guadalupe,ADA,3803468.412,0.0,0.0
2010,330455705124,Guadalupe,CV,3803468.412,283031.421,7.441403
2010,330455705124,Guadalupe,Milicia,3803468.412,1339433.586,35.216109
2010,330455705124,Guadalupe,TCP,3803468.412,447.12,0.011756
2010,330455705125,Anchieta,ADA,4330770.883,7.788,0.00018
2010,330455705125,Anchieta,CV,4330770.883,754819.737,17.429224
2010,330455705125,Anchieta,Milicia,4330770.883,1709933.628,39.483355
2010,330455705125,Anchieta,TCP,4330770.883,0.0,0.0
2010,330455705126,Parque Anchieta,ADA,3956592.823,0.0,0.0
2010,330455705126,Parque Anchieta,CV,3956592.823,34752.536,0.878345
2010,330455705126,Parque Anchieta,Milicia,3956592.823,108433.336,2.740574
2010,330455705126,Parque Anchieta,TCP,3956592.823,0.0,0.0
2010,330455705127,Ricardo de Albuquerque,ADA,2278207.357,0.0,0.0
2010,330455705127,Ricardo de Albuquerque,CV,2278207.357,520.649,0.022853
2010,330455705127,Ricardo de Albuquerque,Milicia,2278207.357,782322.368,34.339384
2010,330455705127,Ricardo de Albuquerque,TCP,2278207.357,0.0,0.0
2010,330455705128,Santa Teresa,ADA,5083505.53,84134.093,1.655041
2010,330455705128,Santa Teresa,CV,5083505.53,227200.117,4.469359
2010,330455705128,Santa Teresa,Milicia,5083505.53,3420.642,0.067289
2010,330455705128,Santa Teresa,TCP,5083505.53,0.0,0.0
2010,330455705129,Joá,ADA,1704745.172,0.0,0.0
2010,330455705129,Joá,CV,1704745.172,0.0,0.0
2010,330455705129,Joá,Milicia,1704745.172,0.0,0.0
2010,330455705129,Joá,TCP,1704745.172,0.0,0.0
2010,330455705130,Itanhangá,ADA,13103660.398,0.0,0.0
2010,330455705130,Itanhangá,CV,13103660.398,11378.926,0.086838
2010,330455705130,Itanhangá,Milicia,13103660.398,797050.885,6.082658
2010,330455705130,Itanhangá,TCP,13103660.398,0.0,0.0
2010,330455705131,Barra da Tijuca,ADA,49110465.087,0.0,0.0
2010,330455705131,Barra da Tijuca,CV,49110465.087,0.0,0.0
2010,330455705131,Barra da Tijuca,Milicia,49110465.087,6372.501,0.012976
2010,330455705131,Barra da Tijuca,TCP,49110465.087,0.0,0.0
2010,330455705132,Camorim,ADA,8382818.669,0.0,0.0
2010,330455705132,Camorim,CV,8382818.669,0.0,0.0
2010,330455705132,Camorim,Milicia,8382818.669,8818.537,0.105198
2010,330455705132,Camorim,TCP,8382818.669,0.0,0.0
2010,330455705133,Vargem Pequena,ADA,14217990.568,0.0,0.0
2010,330455705133,Vargem Pequena,CV,14217990.568,0.0,0.0
2010,330455705133,Vargem Pequena,Milicia,14217990.568,875271.851,6.156087
2010,330455705133,Vargem Pequena,TCP,14217990.568,0.0,0.0
2010,330455705134,Vargem Grande,ADA,39432003.265,0.0,0.0
2010,330455705134,Vargem Grande,CV,39432003.265,0.0,0.0
2010,330455705134,Vargem Grande,Milicia,39432003.265,386428.913,0.979988
2010,330455705134,Vargem Grande,TCP,39432003.265,0.0,0.0
2010,330455705135,Recreio dos Bandeirantes,ADA,31185606.999,0.0,0.0
2010,330455705135,Recreio dos Bandeirantes,CV,31185606.999,0.0,0.0
2010,330455705135,Recreio dos Bandeirantes,Milicia,31185606.999,1280342.619,4.105556
2010,330455705135,Recreio dos Bandeirantes,TCP,31185606.999,0.0,0.0
2010,330455705136,Grumari,ADA,9952429.072,0.0,0.0
2010,330455705136,Grumari,CV,9952429.072,0.0,0.0
2010,330455705136,Grumari,Milicia,9952429.072,0.0,0.0
2010,330455705136,Grumari,TCP,9952429.072,0.0,0.0
2010,330455705137,Coelho Neto,ADA,2502135.272,243468.131,9.730414
2010,330455705137,Coelho Neto,CV,2502135.272,9278.411,0.37082
2010,330455705137,Coelho Neto,Milicia,2502135.272,0.0,0.0
2010,330455705137,Coelho Neto,TCP,2502135.272,2176.029,0.086967
2010,330455705138,Acari,ADA,1585077.274,0.0,0.0
2010,330455705138,Acari,CV,1585077.274,0.0,0.0
2010,330455705138,Acari,Milicia,1585077.274,0.0,0.0
2010,330455705138,Acari,TCP,1585077.274,665407.277,41.979485
2010,330455705139,Barros Filho,ADA,1761486.011,535.102,0.030378
2010,330455705139,Barros Filho,CV,1761486.011,139473.385,7.917939
2010,330455705139,Barros Filho,Milicia,1761486.011,332489.455,18.875509
2010,330455705139,Barros Filho,TCP,1761486.011,0.0,0.0
2010,330455705140,Costa Barros,ADA,1854314.876,398806.658,21.506955
2010,330455705140,Costa Barros,CV,1854314.876,622947.484,33.594482
2010,330455705140,Costa Barros,Milicia,1854314.876,0.0,0.0
2010,330455705140,Costa Barros,TCP,1854314.876,0.0,0.0
2010,330455705141,Pavuna,ADA,8250574.787,922455.834,11.180504
2010,330455705141,Pavuna,CV,8250574.787,1131396.532,13.712942
2010,330455705141,Pavuna,Milicia,8250574.787,1122163.611,13.601036
2010,330455705141,Pavuna,TCP,8250574.787,35433.18,0.429463
2010,330455705142,Guaratiba,ADA,135062990.914,157986.888,0.116973
2010,330455705142,Guaratiba,CV,135062990.914,0.0,0.0
2010,330455705142,Guaratiba,Milicia,135062990.914,6561075.904,4.85779
2010,330455705142,Guaratiba,TCP,135062990.914,0.0,0.0
2010,330455705143,Barra de Guaratiba,ADA,9977019.052,0.0,0.0
2010,330455705143,Barra de Guaratiba,CV,9977019.052,0.0,0.0
2010,330455705143,Barra de Guaratiba,Milicia,9977019.052,0.0,0.0
2010,330455705143,Barra de Guaratiba,TCP,9977019.052,0.0,0.0
2010,330455705144,Pedra de Guaratiba,ADA,3641094.955,0.0,0.0
2010,330455705144,Pedra de Guaratiba,CV,3641094.955,0.0,0.0
2010,330455705144,Pedra de Guaratiba,Milicia,3641094.955,624491.586,17.151203
2010,330455705144,Pedra de Guaratiba,TCP,3641094.955,0.0,0.0
2010,330455705145,Higienópolis,ADA,1151794.312,0.0,0.0
2010,330455705145,Higienópolis,CV,1151794.312,11302.359,0.981283
2010,330455705145,Higienópolis,Milicia,1151794.312,53335.91,4.63068
2010,330455705145,Higienópolis,TCP,1151794.312,0.0,0.0
2010,330455705146,Jacaré,ADA,904148.125,0.0,0.0
2010,330455705146,Jacaré,CV,904148.125,64709.921,7.157004
2010,330455705146,Jacaré,Milicia,904148.125,0.0,0.0
2010,330455705146,Jacaré,TCP,904148.125,0.0,0.0
2010,330455705147,Maria da Graça,ADA,874970.376,0.0,0.0
2010,330455705147,Maria da Graça,CV,874970.376,294.941,0.033709
2010,330455705147,Maria da Graça,Milicia,874970.376,0.0,0.0
2010,330455705147,Maria da Graça,TCP,874970.376,0.0,0.0
2010,330455705148,Del Castilho,ADA,1383449.914,0.0,0.0
2010,330455705148,Del Castilho,CV,1383449.914,21055.936,1.521988
2010,330455705148,Del Castilho,Milicia,1383449.914,426826.745,30.852345
2010,330455705148,Del Castilho,TCP,1383449.914,0.0,0.0
2010,330455705149,Inhaúma,ADA,3496464.039,0.0,0.0
2010,330455705149,Inhaúma,CV,3496464.039,339198.823,9.701196
2010,330455705149,Inhaúma,Milicia,3496464.039,786887.526,22.505237
2010,330455705149,Inhaúma,TCP,3496464.039,0.0,0.0
2010,330455705150,Engenho da Rainha,ADA,2257186.131,0.0,0.0
2010,330455705150,Engenho da Rainha,CV,2257186.131,401323.926,17.779833
2010,330455705150,Engenho da Rainha,Milicia,2257186.131,0.0,0.0
2010,330455705150,Engenho da Rainha,TCP,2257186.131,0.0,0.0
2010,330455705151,Tomás Coelho,ADA,1774340.341,181804.384,10.246308
2010,330455705151,Tomás Coelho,CV,1774340.341,117276.537,6.609585
2010,330455705151,Tomás Coelho,Milicia,1774340.341,0.0,0.0
2010,330455705151,Tomás Coelho,TCP,1774340.341,0.0,0.0
2010,330455705152,Saúde,ADA,344572.668,0.0,0.0
2010,330455705152,Saúde,CV,344572.668,0.0,0.0
2010,330455705152,Saúde,Milicia,344572.668,0.0,0.0
2010,330455705152,Saúde,TCP,344572.668,0.0,0.0
2010,330455705153,Paquetá,ADA,1675845.054,163725.228,9.769712
2010,330455705153,Paquetá,CV,1675845.054,24864.53,1.483701
2010,330455705153,Paquetá,Milicia,1675845.054,0.0,0.0
2010,330455705153,Paquetá,TCP,1675845.054,0.0,0.0
2010,330455705154,Parque Columbia,ADA,1519835.366,20488.1,1.348047
2010,330455705154,Parque Columbia,CV,1519835.366,0.0,0.0
2010,330455705154,Parque Columbia,Milicia,1519835.366,18.606,0.001224
2010,330455705154,Parque Columbia,TCP,1519835.366,113570.978,7.472584
2010,330455705155,Jacarezinho,ADA,991554.655,0.0,0.0
2010,330455705155,Jacarezinho,CV,991554.655,526225.999,53.070801
2010,330455705155,Jacarezinho,Milicia,991554.655,0.0,0.0
2010,330455705155,Jacarezinho,TCP,991554.655,0.0,0.0
2010,330455705156,Rocinha,ADA,1460252.789,906579.798,62.083757
2010,330455705156,Rocinha,CV,1460252.789,0.0,0.0
2010,330455705156,Rocinha,Milicia,1460252.789,0.0,0.0
2010,330455705156,Rocinha,TCP,1460252.789,0.0,0.0
2010,330455705157,Complexo do Alemão,ADA,2854606.277,0.0,0.0
2010,330455705157,Complexo do Alemão,CV,2854606.277,1973590.552,69.137049
2010,330455705157,Complexo do Alemão,Milicia,2854606.277,0.0,0.0
2010,330455705157,Complexo do Alemão,TCP,2854606.277,0.0,0.0
2010,330455705158,Maré,ADA,4347749.885,63255.553,1.454903
2010,330455705158,Maré,CV,4347749.885,952214.684,21.901322
2010,330455705158,Maré,Milicia,4347749.885,770288.748,17.716952
2010,330455705158,Maré,TCP,4347749.885,1398494.163,32.16593
2010,330455705159,Vasco da Gama,ADA,1051322.951,0.0,0.0
2010,330455705159,Vasco da Gama,CV,1051322.951,107375.1,10.213332
2010,330455705159,Vasco da Gama,Milicia,1051322.951,0.0,0.0
2010,330455705159,Vasco da Gama,TCP,1051322.951,0.0,0.0
2010,330455705160,Gericinó,ADA,1903405.18,0.0,0.0
2010,330455705160,Gericinó,CV,1903405.18,42394.242,2.227284
2010,330455705160,Gericinó,Milicia,1903405.18,58679.004,3.082844
2010,330455705160,Gericinó,TCP,1903405.18,0.0,0.0
2011,330455705001,Centro,ADA,5999470.914,0.0,0.0
2011,330455705001,Centro,CV,5999470.914,0.0,0.0
2011,330455705001,Centro,Milicia,5999470.914,231598.702,3.860319
2011,330455705001,Centro,TCP,5999470.914,0.0,0.0
2011,330455705002,Gamboa,ADA,1136868.144,0.0,0.0
2011,330455705002,Gamboa,CV,1136868.144,108806.99,9.570766
2011,330455705002,Gamboa,Milicia,1136868.144,0.0,0.0
2011,330455705002,Gamboa,TCP,1136868.144,0.0,0.0
2011,330455705003,Santo Cristo,ADA,1672344.478,0.0,0.0
2011,330455705003,Santo Cristo,CV,1672344.478,39947.24,2.388697
2011,330455705003,Santo Cristo,Milicia,1672344.478,15.006,0.000897
2011,330455705003,Santo Cristo,TCP,1672344.478,0.0,0.0
2011,330455705004,Caju,ADA,5067155.95,198718.263,3.921692
2011,330455705004,Caju,CV,5067155.95,56895.643,1.122832
2011,330455705004,Caju,Milicia,5067155.95,0.0,0.0
2011,330455705004,Caju,TCP,5067155.95,407.009,0.008032
2011,330455705005,Catumbi,ADA,632389.034,147786.3,23.369523
2011,330455705005,Catumbi,CV,632389.034,8.618,0.001363
2011,330455705005,Catumbi,Milicia,632389.034,0.0,0.0
2011,330455705005,Catumbi,TCP,632389.034,0.0,0.0
2011,330455705006,Rio Comprido,ADA,3330278.597,102421.799,3.075472
2011,330455705006,Rio Comprido,CV,3330278.597,367807.978,11.044361
2011,330455705006,Rio Comprido,Milicia,3330278.597,0.0,0.0
2011,330455705006,Rio Comprido,TCP,3330278.597,0.0,0.0
2011,330455705007,Cidade Nova,ADA,936691.34,0.0,0.0
2011,330455705007,Cidade Nova,CV,936691.34,0.187,2e-05
2011,330455705007,Cidade Nova,Milicia,936691.34,0.969,0.000103
2011,330455705007,Cidade Nova,TCP,936691.34,0.0,0.0
2011,330455705008,Estácio,ADA,914078.001,158365.603,17.325174
2011,330455705008,Estácio,CV,914078.001,0.0,0.0
2011,330455705008,Estácio,Milicia,914078.001,0.0,0.0
2011,330455705008,Estácio,TCP,914078.001,0.0,0.0
2011,330455705009,Flamengo,ADA,1652155.006,23906.883,1.447012
2011,330455705009,Flamengo,CV,1652155.006,0.0,0.0
2011,330455705009,Flamengo,Milicia,1652155.006,0.0,0.0
2011,330455705009,Flamengo,TCP,1652155.006,0.0,0.0
2011,330455705010,Glória,ADA,1125643.202,0.0,0.0
2011,330455705010,Glória,CV,1125643.202,13.885,0.001234
2011,330455705010,Glória,Milicia,1125643.202,0.0,0.0
2011,330455705010,Glória,TCP,1125643.202,0.0,0.0
2011,330455705011,Laranjeiras,ADA,2488268.891,370.463,0.014888
2011,330455705011,Laranjeiras,CV,2488268.891,72703.449,2.921849
2011,330455705011,Laranjeiras,Milicia,2488268.891,0.0,0.0
2011,330455705011,Laranjeiras,TCP,2488268.891,0.0,0.0
2011,330455705012,Catete,ADA,690904.333,0.0,0.0
2011,330455705012,Catete,CV,690904.333,44946.383,6.505442
2011,330455705012,Catete,Milicia,690904.333,0.0,0.0
2011,330455705012,Catete,TCP,690904.333,0.0,0.0
2011,330455705013,Cosme Velho,ADA,933880.948,0.0,0.0
2011,330455705013,Cosme Velho,CV,933880.948,96808.358,10.366242
2011,330455705013,Cosme Velho,Milicia,933880.948,0.0,0.0
2011,330455705013,Cosme Velho,TCP,933880.948,0.0,0.0
2011,330455705014,Botafogo,ADA,4793518.99,181.399,0.003784
2011,330455705014,Botafogo,CV,4793518.99,66804.744,1.393647
2011,330455705014,Botafogo,Milicia,4793518.99,0.0,0.0
2011,330455705014,Botafogo,TCP,4793518.99,0.0,0.0
2011,330455705015,Urca,ADA,2443671.98,0.0,0.0
2011,330455705015,Urca,CV,2443671.98,0.0,0.0
2011,330455705015,Urca,Milicia,2443671.98,0.0,0.0
2011,330455705015,Urca,TCP,2443671.98,0.0,0.0
2011,330455705016,Humaitá,ADA,1068177.754,0.0,0.0
2011,330455705016,Humaitá,CV,1068177.754,5547.437,0.519337
2011,330455705016,Humaitá,Milicia,1068177.754,0.0,0.0
2011,330455705016,Humaitá,TCP,1068177.754,0.0,0.0
2011,330455705017,Leme,ADA,1017046.998,0.0,0.0
2011,330455705017,Leme,CV,1017046.998,154956.837,15.235956
2011,330455705017,Leme,Milicia,1017046.998,0.0,0.0
2011,330455705017,Leme,TCP,1017046.998,0.0,0.0
2011,330455705018,Copacabana,ADA,4201270.477,0.0,0.0
2011,330455705018,Copacabana,CV,4201270.477,204885.728,4.876756
2011,330455705018,Copacabana,Milicia,4201270.477,0.0,0.0
2011,330455705018,Copacabana,TCP,4201270.477,0.0,0.0
2011,330455705019,Ipanema,ADA,3060078.202,0.0,0.0
2011,330455705019,Ipanema,CV,3060078.202,46130.548,1.507496
2011,330455705019,Ipanema,Milicia,3060078.202,0.0,0.0
2011,330455705019,Ipanema,TCP,3060078.202,0.0,0.0
2011,330455705020,Leblon,ADA,2118156.856,11750.6,0.554756
2011,330455705020,Leblon,CV,2118156.856,0.0,0.0
2011,330455705020,Leblon,Milicia,2118156.856,0.0,0.0
2011,330455705020,Leblon,TCP,2118156.856,0.0,0.0
2011,330455705021,Lagoa,ADA,5193577.874,5.53,0.000106
2011,330455705021,Lagoa,CV,5193577.874,845.013,0.01627
2011,330455705021,Lagoa,Milicia,5193577.874,0.0,0.0
2011,330455705021,Lagoa,TCP,5193577.874,0.0,0.0
2011,330455705022,Jardim Botânico,ADA,2817694.6,0.0,0.0
2011,330455705022,Jardim Botânico,CV,2817694.6,0.0,0.0
2011,330455705022,Jardim Botânico,Milicia,2817694.6,0.0,0.0
2011,330455705022,Jardim Botânico,TCP,2817694.6,0.0,0.0
2011,330455705023,Gávea,ADA,2733785.645,31232.71,1.142471
2011,330455705023,Gávea,CV,2733785.645,0.0,0.0
2011,330455705023,Gávea,Milicia,2733785.645,0.0,0.0
2011,330455705023,Gávea,TCP,2733785.645,0.0,0.0
2011,330455705024,Vidigal,ADA,1781818.869,248487.879,13.945743
2011,330455705024,Vidigal,CV,1781818.869,0.0,0.0
2011,330455705024,Vidigal,Milicia,1781818.869,0.0,0.0
2011,330455705024,Vidigal,TCP,1781818.869,0.0,0.0
2011,330455705025,São Conrado,ADA,6668231.159,39173.886,0.58747
2011,330455705025,São Conrado,CV,6668231.159,0.0,0.0
2011,330455705025,São Conrado,Milicia,6668231.159,0.0,0.0
2011,330455705025,São Conrado,TCP,6668231.159,0.0,0.0
2011,330455705026,São Cristóvão,ADA,3794648.396,0.0,0.0
2011,330455705026,São Cristóvão,CV,3794648.396,321993.36,8.48546
2011,330455705026,São Cristóvão,Milicia,3794648.396,7.29,0.000192
2011,330455705026,São Cristóvão,TCP,3794648.396,17826.627,0.469783
2011,330455705027,Mangueira,ADA,965517.733,0.0,0.0
2011,330455705027,Mangueira,CV,965517.733,356854.481,36.95991
2011,330455705027,Mangueira,Milicia,965517.733,0.0,0.0
2011,330455705027,Mangueira,TCP,965517.733,0.0,0.0
2011,330455705028,Benfica,ADA,1803020.832,1136.645,0.063041
2011,330455705028,Benfica,CV,1803020.832,180222.661,9.995595
2011,330455705028,Benfica,Milicia,1803020.832,0.0,0.0
2011,330455705028,Benfica,TCP,1803020.832,4753.938,0.263665
